Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,raw_data
1678246374.6322203,2077,1678245895,842408895,imu1_frame,0,0,0,,0.5570578494637901,-0.04288273245504248,0.4647458722842545,-0.6869198627225114,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.778137,2.175394,0.177807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.638,-1.536,-16.684,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.006,-0.0472,0.1074,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-115.014,+027.314,-050.568,-00.0060,-00.0472,+00.1074,+05.638,-01.536,-16.684,-00.778137,+02.175394,+00.177807*68
"
1678246374.6330059,2078,1678245895,842408895,imu1_frame,0,0,0,,0.5430911894142394,-0.02844754983725256,0.4883588172283555,-0.6824575902751802,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.748417,2.282501,-0.031687,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.686,-1.262,-10.894,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0,-0.0415,0.0955,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-117.975,+029.447,-053.220,-00.0000,-00.0415,+00.0955,+06.686,-01.262,-10.894,-00.748417,+02.282501,-00.031687*60
"
1678246374.6763406,2079,1678245895,842408895,imu1_frame,0,0,0,,0.5304878232579457,-0.01575978128381947,0.5024404100248893,-0.6825598384339308,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.161293,1.449265,-0.242501,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.174,-1.256,-7.352,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0173,-0.0433,0.101,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-120.544,+030.768,-054.856,+00.0173,-00.0433,+00.1010,+07.174,-01.256,-07.352,+00.161293,+01.449265,-00.242501*68
"
1678246374.7203145,2080,1678245895,842408895,imu1_frame,0,0,0,,0.5228631265412914,-0.0024424393230950414,0.5003112468926212,-0.6901426241193694,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.520977,0.805385,-0.018602,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.274,2.871,-10.203,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0423,-0.0577,0.1206,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-122.041,+031.320,-054.229,+00.0423,-00.0577,+00.1206,+06.274,+02.871,-10.203,+01.520977,+00.805385,-00.018602*68
"
1678246374.720334,2081,1678245895,842408895,imu1_frame,0,0,0,,0.522474709547967,0.021585111544324465,0.49118355914223155,-0.6966297237921708,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.567766,1.01629,0.952972,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.087,-2.898,-8.139,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0537,-0.0812,0.133,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-122.665,+032.911,-052.027,+00.0537,-00.0812,+00.1330,+04.087,-02.898,-08.139,+01.567766,+01.016290,+00.952972*63
"
1678246374.7682924,2082,1678245895,842408895,imu1_frame,0,0,0,,0.520207249791534,0.03609334893568669,0.49055963594295887,-0.6981639714353975,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.239608,0.731924,0.011115,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.051,-6.935,-8.16,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0481,-0.1076,0.1413,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-123.432,+034.110,-051.440,+00.0481,-00.1076,+00.1413,+02.051,-06.935,-08.160,+00.239608,+00.731924,+00.011115*6D
"
1678246374.7683144,2083,1678245895,842408895,imu1_frame,0,0,0,,0.515119988680298,0.03589500678704896,0.4910054886689561,-0.7016242269525239,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.391195,-0.289267,-0.812311,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.521,-7.871,-4.991,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.034,-0.1312,0.1489,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-124.168,+033.795,-051.683,+00.0340,-00.1312,+00.1489,+01.521,-07.871,-04.991,+00.391195,-00.289267,-00.812311*65
"
1678246374.8123302,2084,1678245895,842408895,imu1_frame,0,0,0,,0.5097398400418635,0.02958385915227399,0.47627138382574696,-0.7158600838854349,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.462165,-0.891317,-0.905291,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.592,1.551,-9.257,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0273,-0.1398,0.1571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-124.298,+031.864,-050.118,+00.0273,-00.1398,+00.1571,-00.592,+01.551,-09.257,+01.462165,-00.891317,-00.905291*69
"
1678246374.8123357,2085,1678245895,842408895,imu1_frame,0,0,0,,0.5147659489536379,0.031015292768325403,0.4673797723639053,-0.7180600377387811,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.484728,-0.16232,1.014637,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.607,2.813,-6.916,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0187,-0.1451,0.1653,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-123.387,+031.717,-048.722,+00.0187,-00.1451,+00.1653,-02.607,+02.813,-06.916,-00.484728,-00.162320,+01.014637*66
"
1678246374.8563564,2086,1678245895,842408895,imu1_frame,0,0,0,,0.5263312913390724,0.024864290817312062,0.4841849038920917,-0.6985142215034009,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.171802,-0.119479,0.982515,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.58,-3.512,-7.425,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0057,-0.1593,0.164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-122.017,+032.985,-050.823,+00.0057,-00.1593,+00.1640,-06.580,-03.512,-07.425,-02.171802,-00.119479,+00.982515*6B
"
1678246374.858917,2087,1678245895,842408895,imu1_frame,0,0,0,,0.5358705694489243,0.016995171375501827,0.4849990331778995,-0.6908906098398687,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.125971,-1.389126,0.09884,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.697,-4.196,-5.968,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.002,-0.1678,0.1696,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-120.421,+032.907,-050.945,-00.0020,-00.1678,+00.1696,-09.697,-04.196,-05.968,+00.125971,-01.389126,+00.098840*61
"
1678246374.9003625,2088,1678245895,842408895,imu1_frame,0,0,0,,0.5446791313076695,0.005778272981606908,0.4717504657231344,-0.6933561520382424,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.015874,-1.663842,-0.16598,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-12.654,-1.992,-9.088,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0042,-0.173,0.1799,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-118.467,+031.461,-049.424,-00.0042,-00.1730,+00.1799,-12.654,-01.992,-09.088,+00.015874,-01.663842,-00.165980*60
"
1678246374.9442632,2089,1678245895,842408895,imu1_frame,0,0,0,,0.5533138085355519,-0.00973318067037518,0.47612203660689323,-0.6834156134704742,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.017066,-0.603132,0.670518,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-11.88,0.866,-10.769,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0103,-0.1855,0.1801,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-116.847,+030.903,-050.444,-00.0103,-00.1855,+00.1801,-11.880,+00.866,-10.769,-02.017066,-00.603132,+00.670518*65
"
1678246374.9442708,2090,1678245895,842408895,imu1_frame,0,0,0,,0.5617716557396684,-0.024951964210735533,0.49113238761164746,-0.6652661002399116,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.918164,-0.510406,0.67052,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.832,-0.154,-9.545,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0186,-0.1924,0.1764,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-115.462,+031.239,-052.851,-00.0186,-00.1924,+00.1764,-09.832,-00.154,-09.545,-01.918164,-00.510406,+00.670520*66
"
1678246374.9883537,2091,1678245895,842408895,imu1_frame,0,0,0,,0.5697854170072103,-0.030866592078911015,0.49563308016820945,-0.6547821637020411,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.20702,-0.379789,0.667899,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.987,-0.76,-9.544,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.025,-0.1967,0.1773,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-114.181,+031.627,-053.474,-00.0250,-00.1967,+00.1773,-07.987,-00.760,-09.544,-00.207020,-00.379789,+00.667899*67
"
1678246374.988359,2092,1678245895,842408895,imu1_frame,0,0,0,,0.5762284260850842,-0.025138859764235327,0.4899388271353924,-0.6536733009435652,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.864082,-0.112145,0.549287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.819,-2.38,-8.309,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0296,-0.1901,0.177,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-113.276,+032.125,-052.235,-00.0296,-00.1901,+00.1770,-06.819,-02.380,-08.309,+00.864082,-00.112145,+00.549287*65
"
1678246375.032242,2093,1678245895,842408895,imu1_frame,0,0,0,,0.5789022540009412,-0.01614138661054096,0.4840602661307184,-0.6559704983491079,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.607946,0.24834,0.251023,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.636,-3.118,-7.888,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0327,-0.1832,0.1809,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-113.013,+032.634,-050.923,-00.0327,-00.1832,+00.1809,-06.636,-03.118,-07.888,+00.607946,+00.248340,+00.251023*6F
"
1678246375.0333233,2094,1678245895,842408895,imu1_frame,0,0,0,,0.576869758198444,-0.011793076083514237,0.4861533389601277,-0.656305673029326,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.135223,0.52707,-0.047083,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.775,-2.25,-8.351,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0333,-0.1825,0.1791,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-113.496,+033.053,-051.039,-00.0333,-00.1825,+00.1791,-06.775,-02.250,-08.351,-00.135223,+00.527070,-00.047083*69
"
1678246375.076364,2095,1678245895,842408895,imu1_frame,0,0,0,,0.5710425283189233,-0.011618699328295151,0.4953769323075018,-0.6545052571329422,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.76315,0.767244,-0.271576,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.476,-0.972,-7.612,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.033,-0.1858,0.1791,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-114.603,+033.405,-052.436,-00.0330,-00.1858,+00.1791,-07.476,-00.972,-07.612,-00.763150,+00.767244,-00.271576*6A
"
1678246375.1202798,2096,1678245895,842408895,imu1_frame,0,0,0,,0.5635540686797892,-0.009916404905247839,0.5048328250389041,-0.6537983598568061,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.041922,0.860042,-0.284105,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.88,-0.996,-9.198,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0302,-0.1901,0.1737,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-116.020,+033.782,-053.868,-00.0302,-00.1901,+00.1737,-08.880,-00.996,-09.198,-00.041922,+00.860042,-00.284105*62
"
1678246375.120297,2097,1678245895,842408895,imu1_frame,0,0,0,,0.5545951909750902,0.0005683453232239177,0.5077009761538464,-0.6592902016133172,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.71437,1.144716,-0.348859,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.952,-2.48,-8.153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0255,-0.1889,0.1698,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-117.775,+034.325,-054.081,-00.0255,-00.1889,+00.1698,-09.952,-02.480,-08.153,+00.714370,+01.144716,-00.348859*60
"
1678246375.1682894,2098,1678245895,842408895,imu1_frame,0,0,0,,0.5447056822703245,0.01093865062665944,0.5089764601844209,-0.6664225600945877,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.738264,0.808464,-0.3376,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.654,-0.449,-5.27,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0188,-0.1836,0.1683,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-119.615,+034.685,-054.145,-00.0188,-00.1836,+00.1683,-08.654,-00.449,-05.270,+00.738264,+00.808464,-00.337600*64
"
1678246375.168298,2099,1678245895,842408895,imu1_frame,0,0,0,,0.5386275786652729,0.01723724685787717,0.5070057357234755,-0.6727023061989924,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.506052,0.399085,-0.437198,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.788,-3.229,-6.787,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0084,-0.1787,0.1613,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-120.656,+034.706,-053.820,-00.0084,-00.1787,+00.1613,-07.788,-03.229,-06.787,+00.506052,+00.399085,-00.437198*6C
"
1678246375.2082598,2100,1678245895,842408895,imu1_frame,0,0,0,,0.5302696335020485,0.01896217759880134,0.5077259120840547,-0.6787259754899095,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.23312,0.516826,-0.726096,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.146,-2.63,-7.395,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0008,-0.1702,0.1565,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-121.950,+034.347,-054.136,+00.0008,-00.1702,+00.1565,-06.146,-02.630,-07.395,+00.233120,+00.516826,-00.726096*66
"
1678246375.2092478,2101,1678245895,842408895,imu1_frame,0,0,0,,0.5212349948919179,0.021951129403532305,0.5042907793488979,-0.6881301024382037,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.122393,0.168148,-0.684738,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.75,-0.644,-5.674,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0103,-0.164,0.1521,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-123.242,+033.774,-053.844,+00.0103,-00.1640,+00.1521,-02.750,-00.644,-05.674,+01.122393,+00.168148,-00.684738*6B
"
1678246375.25635,2102,1678245895,842408895,imu1_frame,0,0,0,,0.5168547314293621,0.024708818585342657,0.49352991103557514,-0.6990557115111898,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.803471,-0.245364,-0.516484,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.38,-1.863,-6.835,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0233,-0.156,0.1486,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-123.634,+033.005,-052.404,+00.0233,-00.1560,+00.1486,-00.380,-01.863,-06.835,+00.803471,-00.245364,-00.516484*68
"
1678246375.3003275,2103,1678245895,842408895,imu1_frame,0,0,0,,0.5139362179867004,0.018603152965594394,0.4926564005144818,-0.7020065224578611,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.492234,-0.320276,-0.414421,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.085,1.055,-9.531,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.037,-0.145,0.1425,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-123.815,+032.175,-052.618,+00.0370,-00.1450,+00.1425,-00.085,+01.055,-09.531,-00.492234,-00.320276,-00.414421*62
"
1678246375.3003337,2104,1678245895,842408895,imu1_frame,0,0,0,,0.516084000017245,0.01327472379587799,0.4921741052856608,-0.7008892471144084,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.174494,-0.600118,0.165013,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.178,0.69,-10.504,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.056,-0.131,0.1333,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-123.319,+031.777,-052.698,+00.0560,-00.1310,+00.1333,+00.178,+00.690,-10.504,+00.174494,-00.600118,+00.165013*60
"
1678246375.344397,2105,1678245895,842408895,imu1_frame,0,0,0,,0.5232055862813312,0.01204724866650922,0.48248315186153573,-0.7023679850714538,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.573898,-0.800816,0.256052,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.821,-3.706,-11.682,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.068,-0.1017,0.1314,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-122.013,+031.453,-051.235,+00.0680,-00.1017,+00.1314,+01.821,-03.706,-11.682,+00.573898,-00.800816,+00.256052*6E
"
1678246375.34444,2106,1678245895,842408895,imu1_frame,0,0,0,,0.5290121306125162,0.00696695064253719,0.47502666692002343,-0.7031694624899488,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.012553,-0.758315,0.067267,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.113,-3.381,-13.914,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0709,-0.0706,0.1226,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-120.837,+030.823,-050.295,+00.0709,-00.0706,+00.1226,+02.113,-03.381,-13.914,-00.012553,-00.758315,+00.067267*67
"
1678246375.3883188,2107,1678245895,842408895,imu1_frame,0,0,0,,0.5348110994485709,0.0009845473396750404,0.47269280650487683,-0.7003839156146361,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.360825,-0.617104,0.342281,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.993,-2.988,-12.715,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0583,-0.0348,0.1072,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-119.768,+030.463,-050.081,+00.0583,-00.0348,+00.1072,+02.993,-02.988,-12.715,-00.360825,-00.617104,+00.342281*68
"
1678246375.3883247,2108,1678245895,842408895,imu1_frame,0,0,0,,0.5410633319603837,-0.006282377448678517,0.4717004579529376,-0.6962109454098727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.502873,-0.650689,0.176077,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.185,-4.09,-14.045,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0277,-0.0112,0.0977,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-118.625,+030.112,-050.097,+00.0277,-00.0112,+00.0977,+04.185,-04.090,-14.045,-00.502873,-00.650689,+00.176077*6C
"
1678246375.4323616,2109,1678245895,842408895,imu1_frame,0,0,0,,0.544995032505029,-0.01661444908550966,0.4735660495698659,-0.6916932638975303,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.771229,-0.645405,-0.161839,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.915,-4.619,-12.079,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0076,-0.0189,0.0984,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-117.777,+029.551,-050.706,-00.0076,-00.0189,+00.0984,+05.915,-04.619,-12.079,-00.771229,-00.645405,-00.161839*67
"
1678246375.4333923,2110,1678245895,842408895,imu1_frame,0,0,0,,0.5459483301163814,-0.02981448889318325,0.47649334799702986,-0.6884806507155843,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.898252,-0.602197,-0.289652,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.493,-0.942,-13.064,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0176,-0.0387,0.1069,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-117.267,+028.635,-051.687,-00.0176,-00.0387,+00.1069,+07.493,-00.942,-13.064,-00.898252,-00.602197,-00.289652*6A
"
