Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675710885.209638,0,69285,0,GPS1_Frame,42.202293,-71.054261,4.5,0.9,330407.2864243696,4674279.737177968,0.0,19,T
1675710886.176685,0,69286,0,GPS1_Frame,42.202292,-71.054261,4.6,0.9,330407.2837488569,4674279.626138104,0.0,19,T
1675710887.1771345,0,69287,0,GPS1_Frame,42.202292,-71.054261,4.6,0.9,330407.2837488569,4674279.626138104,0.0,19,T
1675710888.1778474,0,69288,0,GPS1_Frame,42.202292,-71.054261,4.6,0.9,330407.2837488569,4674279.626138104,0.0,19,T
1675710889.1777124,0,69289,0,GPS1_Frame,42.202292,-71.054261,4.6,0.9,330407.2837488569,4674279.626138104,0.0,19,T
1675710890.2109046,0,69290,0,GPS1_Frame,42.202292,-71.054261,4.6,0.9,330407.2837488569,4674279.626138104,0.0,19,T
1675710891.1782393,0,69291,0,GPS1_Frame,42.202292,-71.054261,4.6,0.9,330407.2837488569,4674279.626138104,0.0,19,T
1675710892.2100396,0,69292,0,GPS1_Frame,42.202292,-71.054261,4.7,0.9,330407.2837488569,4674279.626138104,0.0,19,T
1675710893.1771934,0,69293,0,GPS1_Frame,42.202292,-71.054261,4.7,0.9,330407.2837488569,4674279.626138104,0.0,19,T
1675710894.178239,0,69294,0,GPS1_Frame,42.202292,-71.054261,4.7,0.9,330407.2837488569,4674279.626138104,0.0,19,T
1675710895.1793473,0,69295,0,GPS1_Frame,42.202292,-71.054261,4.7,0.9,330407.2837488569,4674279.626138104,0.0,19,T
1675710896.1785336,0,69296,0,GPS1_Frame,42.202292,-71.054261,4.7,0.9,330407.2837488569,4674279.626138104,0.0,19,T
